0, Altura: 260, Velocidade: 100, Pressão: 254
783,0545, Altura: 29510, Velocidade: 22628, Pressão: 254
783,3878, Altura: 29640, Velocidade: 22728, Pressão: 254
783,7211, Altura: 29770, Velocidade: 22829, Pressão: 254
784,0545, Altura: 29900, Velocidade: 22929, Pressão: 254
784,3878, Altura: 30030, Velocidade: 23029, Pressão: 254
784,7211, Altura: 30160, Velocidade: 23129, Pressão: 254
785,0545, Altura: 30290, Velocidade: 23229, Pressão: 254
785,3878, Altura: 30420, Velocidade: 23329, Pressão: 254
785,7211, Altura: 30550, Velocidade: 23429, Pressão: 254
786,0545, Altura: 30680, Velocidade: 23529, Pressão: 254
786,3878, Altura: 30810, Velocidade: 23630, Pressão: 254
786,7211, Altura: 30940, Velocidade: 23730, Pressão: 254
787,0545, Altura: 31070, Velocidade: 23830, Pressão: 254
787,3878, Altura: 31200, Velocidade: 23930, Pressão: 254
787,7211, Altura: 31330, Velocidade: 24030, Pressão: 254
788,0545, Altura: 31460, Velocidade: 24130, Pressão: 254
788,3878, Altura: 31590, Velocidade: 24230, Pressão: 254
788,7211, Altura: 31720, Velocidade: 24330, Pressão: 254
789,0545, Altura: 31850, Velocidade: 24431, Pressão: 254
789,3878, Altura: 31980, Velocidade: 24531, Pressão: 254
789,7211, Altura: 32110, Velocidade: 24631, Pressão: 254
790,0545, Altura: 32240, Velocidade: 24731, Pressão: 254
790,3878, Altura: 32370, Velocidade: 24831, Pressão: 254
790,7211, Altura: 32500, Velocidade: 24931, Pressão: 254
791,0545, Altura: 32630, Velocidade: 25031, Pressão: 254
791,3878, Altura: 32760, Velocidade: 25132, Pressão: 254
791,7211, Altura: 32890, Velocidade: 25232, Pressão: 254
792,0545, Altura: 33020, Velocidade: 25332, Pressão: 254
792,3878, Altura: 33150, Velocidade: 25432, Pressão: 254
792,7211, Altura: 33280, Velocidade: 25532, Pressão: 254
793,0545, Altura: 33410, Velocidade: 25632, Pressão: 254
793,3878, Altura: 33540, Velocidade: 25732, Pressão: 254
793,7211, Altura: 33670, Velocidade: 25832, Pressão: 254
794,0545, Altura: 33800, Velocidade: 25933, Pressão: 254
794,3878, Altura: 33930, Velocidade: 26033, Pressão: 254
794,7211, Altura: 34060, Velocidade: 26133, Pressão: 254
795,0545, Altura: 34190, Velocidade: 26233, Pressão: 254
795,3878, Altura: 34320, Velocidade: 26333, Pressão: 254
795,7211, Altura: 34450, Velocidade: 26433, Pressão: 254
796,0545, Altura: 34580, Velocidade: 26533, Pressão: 254
796,3878, Altura: 34710, Velocidade: 26633, Pressão: 254
796,7211, Altura: 34840, Velocidade: 26734, Pressão: 254
797,0545, Altura: 34970, Velocidade: 26834, Pressão: 254
797,3878, Altura: 35100, Velocidade: 26934, Pressão: 254
797,7211, Altura: 35230, Velocidade: 27034, Pressão: 254
798,0545, Altura: 35360, Velocidade: 27134, Pressão: 254
798,3878, Altura: 35490, Velocidade: 27234, Pressão: 254
798,7211, Altura: 35620, Velocidade: 27334, Pressão: 254
799,0545, Altura: 35750, Velocidade: 27435, Pressão: 254
799,3878, Altura: 35880, Velocidade: 27535, Pressão: 254
799,7211, Altura: 36010, Velocidade: 27635, Pressão: 254
800,0545, Altura: 36140, Velocidade: 27735, Pressão: 254
800,3878, Altura: 36270, Velocidade: 27835, Pressão: 254
800,7211, Altura: 36400, Velocidade: 27935, Pressão: 254
801,0545, Altura: 36530, Velocidade: 28035, Pressão: 254
801,3878, Altura: 36660, Velocidade: 28135, Pressão: 254
801,7211, Altura: 36790, Velocidade: 28236, Pressão: 254
802,0545, Altura: 36920, Velocidade: 28336, Pressão: 254
802,3878, Altura: 37050, Velocidade: 28436, Pressão: 254
802,7211, Altura: 37180, Velocidade: 28536, Pressão: 254
803,0545, Altura: 37310, Velocidade: 28636, Pressão: 254
803,3878, Altura: 37440, Velocidade: 28736, Pressão: 254
803,7211, Altura: 37570, Velocidade: 28836, Pressão: 254
804,0545, Altura: 37700, Velocidade: 28936, Pressão: 254
804,3878, Altura: 37830, Velocidade: 29037, Pressão: 254
804,7211, Altura: 37960, Velocidade: 29137, Pressão: 254
805,0545, Altura: 38090, Velocidade: 29237, Pressão: 254
805,3878, Altura: 38220, Velocidade: 29337, Pressão: 254
805,7211, Altura: 38350, Velocidade: 29437, Pressão: 254
806,0545, Altura: 38480, Velocidade: 29537, Pressão: 254
806,3878, Altura: 38610, Velocidade: 29637, Pressão: 254
806,7211, Altura: 38740, Velocidade: 29738, Pressão: 254
807,0545, Altura: 38870, Velocidade: 29838, Pressão: 254
807,3878, Altura: 39000, Velocidade: 29938, Pressão: 254
807,7211, Altura: 39130, Velocidade: 30038, Pressão: 254
808,0545, Altura: 39260, Velocidade: 30138, Pressão: 254
808,3878, Altura: 39390, Velocidade: 30238, Pressão: 254
808,7211, Altura: 39520, Velocidade: 30338, Pressão: 254
809,0545, Altura: 39650, Velocidade: 30439, Pressão: 254
809,3878, Altura: 39780, Velocidade: 30539, Pressão: 254
809,7211, Altura: 39910, Velocidade: 30639, Pressão: 254
810,0545, Altura: 40040, Velocidade: 30739, Pressão: 254
810,3878, Altura: 40170, Velocidade: 30839, Pressão: 254
810,7211, Altura: 40300, Velocidade: 30939, Pressão: 254
811,0545, Altura: 40430, Velocidade: 31039, Pressão: 254
811,3878, Altura: 40560, Velocidade: 31139, Pressão: 254
811,7211, Altura: 40690, Velocidade: 31239, Pressão: 254
812,0545, Altura: 40820, Velocidade: 31340, Pressão: 254
812,3878, Altura: 40950, Velocidade: 31440, Pressão: 254
812,7211, Altura: 41080, Velocidade: 31540, Pressão: 254
813,0545, Altura: 41210, Velocidade: 31640, Pressão: 254
813,3878, Altura: 41340, Velocidade: 31740, Pressão: 254
813,7211, Altura: 41470, Velocidade: 31840, Pressão: 254
814,0545, Altura: 41600, Velocidade: 31940, Pressão: 254
814,3878, Altura: 41730, Velocidade: 32041, Pressão: 254
814,7211, Altura: 41860, Velocidade: 32141, Pressão: 254
815,0545, Altura: 41990, Velocidade: 32241, Pressão: 254
815,3878, Altura: 42120, Velocidade: 32341, Pressão: 254
815,7211, Altura: 42250, Velocidade: 32441, Pressão: 254
816,0545, Altura: 42380, Velocidade: 32541, Pressão: 254
816,3878, Altura: 42510, Velocidade: 32641, Pressão: 254
816,7211, Altura: 42640, Velocidade: 32741, Pressão: 254
817,0545, Altura: 42770, Velocidade: 32842, Pressão: 254
817,3878, Altura: 42900, Velocidade: 32942, Pressão: 254
817,7211, Altura: 43030, Velocidade: 33042, Pressão: 254
818,0545, Altura: 43160, Velocidade: 33142, Pressão: 254
818,3878, Altura: 43290, Velocidade: 33242, Pressão: 254
818,7211, Altura: 43420, Velocidade: 33342, Pressão: 254
819,0545, Altura: 43550, Velocidade: 33442, Pressão: 254
819,3878, Altura: 43680, Velocidade: 33542, Pressão: 254
819,7211, Altura: 43810, Velocidade: 33642, Pressão: 254
820,0545, Altura: 43940, Velocidade: 33743, Pressão: 254
820,3878, Altura: 44070, Velocidade: 33843, Pressão: 254
820,7211, Altura: 44200, Velocidade: 33943, Pressão: 254
821,0545, Altura: 44330, Velocidade: 34043, Pressão: 254
821,3878, Altura: 44460, Velocidade: 34143, Pressão: 254
821,7211, Altura: 44590, Velocidade: 34243, Pressão: 254
822,0545, Altura: 44720, Velocidade: 34344, Pressão: 254
822,3878, Altura: 44850, Velocidade: 34444, Pressão: 254
822,7211, Altura: 44980, Velocidade: 34544, Pressão: 254
823,0545, Altura: 45110, Velocidade: 34644, Pressão: 254
823,3878, Altura: 45240, Velocidade: 34744, Pressão: 254
823,7211, Altura: 45370, Velocidade: 34844, Pressão: 254
824,0545, Altura: 45500, Velocidade: 34944, Pressão: 254
824,3878, Altura: 45630, Velocidade: 35044, Pressão: 254
824,7211, Altura: 45760, Velocidade: 35145, Pressão: 254
825,0545, Altura: 45890, Velocidade: 35245, Pressão: 254
825,3878, Altura: 46020, Velocidade: 35345, Pressão: 254
825,7211, Altura: 46150, Velocidade: 35445, Pressão: 254
826,0545, Altura: 46280, Velocidade: 35545, Pressão: 254
826,3878, Altura: 46410, Velocidade: 35645, Pressão: 254
826,7211, Altura: 46540, Velocidade: 35745, Pressão: 254
827,0545, Altura: 46670, Velocidade: 35845, Pressão: 254
827,3878, Altura: 46800, Velocidade: 35946, Pressão: 254
827,7211, Altura: 46930, Velocidade: 36046, Pressão: 254
828,0545, Altura: 47060, Velocidade: 36146, Pressão: 254
828,3878, Altura: 47190, Velocidade: 36246, Pressão: 254
828,7211, Altura: 47320, Velocidade: 36346, Pressão: 254
829,0545, Altura: 47450, Velocidade: 36446, Pressão: 254
829,3878, Altura: 47580, Velocidade: 36546, Pressão: 254
829,7211, Altura: 47710, Velocidade: 36647, Pressão: 254
830,0545, Altura: 47840, Velocidade: 36747, Pressão: 254
830,3878, Altura: 47970, Velocidade: 36847, Pressão: 254
830,7211, Altura: 48100, Velocidade: 36947, Pressão: 254
831,0545, Altura: 48230, Velocidade: 37047, Pressão: 254
831,3878, Altura: 48360, Velocidade: 37147, Pressão: 254
831,7211, Altura: 48490, Velocidade: 37247, Pressão: 254
832,0545, Altura: 48620, Velocidade: 37347, Pressão: 254
832,3878, Altura: 48750, Velocidade: 37448, Pressão: 254
832,7211, Altura: 48880, Velocidade: 37548, Pressão: 254
833,0545, Altura: 49010, Velocidade: 37648, Pressão: 254
833,3878, Altura: 49140, Velocidade: 37748, Pressão: 254
833,7211, Altura: 49270, Velocidade: 37848, Pressão: 254
834,0545, Altura: 49400, Velocidade: 37948, Pressão: 254
834,3878, Altura: 49530, Velocidade: 38048, Pressão: 254
834,7211, Altura: 49660, Velocidade: 38148, Pressão: 254
835,0545, Altura: 49790, Velocidade: 38249, Pressão: 254
835,3878, Altura: 49920, Velocidade: 38349, Pressão: 254
835,7211, Altura: 50050, Velocidade: 38449, Pressão: 254
836,0545, Altura: 50180, Velocidade: 38549, Pressão: 254
836,3878, Altura: 50310, Velocidade: 38649, Pressão: 254
836,7211, Altura: 50440, Velocidade: 38749, Pressão: 254
837,0545, Altura: 50570, Velocidade: 38849, Pressão: 254
837,3878, Altura: 50700, Velocidade: 38950, Pressão: 254
837,7211, Altura: 50830, Velocidade: 39050, Pressão: 254
838,0545, Altura: 50960, Velocidade: 39150, Pressão: 254
838,3878, Altura: 51090, Velocidade: 39250, Pressão: 254
838,7211, Altura: 51220, Velocidade: 39350, Pressão: 254
839,0545, Altura: 51350, Velocidade: 39450, Pressão: 254
839,3878, Altura: 51480, Velocidade: 39550, Pressão: 254
839,7211, Altura: 51610, Velocidade: 39650, Pressão: 254
840,0545, Altura: 51740, Velocidade: 39751, Pressão: 254
840,3878, Altura: 51870, Velocidade: 39851, Pressão: 254
840,7211, Altura: 52000, Velocidade: 39951, Pressão: 254
841,0545, Altura: 52130, Velocidade: 40051, Pressão: 254
841,3878, Altura: 52260, Velocidade: 40151, Pressão: 254
841,7211, Altura: 52390, Velocidade: 40251, Pressão: 254
842,0545, Altura: 52520, Velocidade: 40351, Pressão: 254
842,3878, Altura: 52650, Velocidade: 40451, Pressão: 254
842,7211, Altura: 52780, Velocidade: 40552, Pressão: 254
843,0545, Altura: 52910, Velocidade: 40652, Pressão: 254
843,3878, Altura: 53040, Velocidade: 40752, Pressão: 254
843,7211, Altura: 53170, Velocidade: 40852, Pressão: 254
844,0545, Altura: 53300, Velocidade: 40952, Pressão: 254
844,3878, Altura: 53430, Velocidade: 41052, Pressão: 254
844,7211, Altura: 53560, Velocidade: 41152, Pressão: 254
845,0545, Altura: 53690, Velocidade: 41252, Pressão: 254
845,3878, Altura: 53820, Velocidade: 41353, Pressão: 254
845,7211, Altura: 53950, Velocidade: 41453, Pressão: 254
846,0545, Altura: 54080, Velocidade: 41553, Pressão: 254
846,3878, Altura: 54210, Velocidade: 41653, Pressão: 254
846,7211, Altura: 54340, Velocidade: 41753, Pressão: 254
847,0545, Altura: 54470, Velocidade: 41853, Pressão: 254
847,3878, Altura: 54600, Velocidade: 41953, Pressão: 254
847,7211, Altura: 54730, Velocidade: 42054, Pressão: 254
848,0545, Altura: 54860, Velocidade: 42154, Pressão: 254
848,3878, Altura: 54990, Velocidade: 42254, Pressão: 254
848,7211, Altura: 55120, Velocidade: 42354, Pressão: 254
849,0545, Altura: 55250, Velocidade: 42454, Pressão: 254
849,3878, Altura: 55380, Velocidade: 42554, Pressão: 254
849,7211, Altura: 55510, Velocidade: 42654, Pressão: 254
850,0545, Altura: 55640, Velocidade: 42754, Pressão: 254
850,3878, Altura: 55770, Velocidade: 42855, Pressão: 254
850,7211, Altura: 55900, Velocidade: 42955, Pressão: 254
851,0545, Altura: 56030, Velocidade: 43055, Pressão: 254
851,3878, Altura: 56160, Velocidade: 43155, Pressão: 254
851,7211, Altura: 56290, Velocidade: 43255, Pressão: 254
852,0545, Altura: 56420, Velocidade: 43355, Pressão: 254
852,3878, Altura: 56550, Velocidade: 43455, Pressão: 254
852,7211, Altura: 56680, Velocidade: 43555, Pressão: 254
853,0545, Altura: 56810, Velocidade: 43656, Pressão: 254
853,3878, Altura: 56940, Velocidade: 43756, Pressão: 254
853,7211, Altura: 57070, Velocidade: 43856, Pressão: 254
854,0545, Altura: 57200, Velocidade: 43956, Pressão: 254
854,3878, Altura: 57330, Velocidade: 44056, Pressão: 254
854,7211, Altura: 57460, Velocidade: 44156, Pressão: 254
855,0545, Altura: 57590, Velocidade: 44256, Pressão: 254
855,3878, Altura: 57720, Velocidade: 44357, Pressão: 254
855,7211, Altura: 57850, Velocidade: 44457, Pressão: 254
856,0545, Altura: 57980, Velocidade: 44557, Pressão: 254
856,3878, Altura: 58110, Velocidade: 44657, Pressão: 254
856,7211, Altura: 58240, Velocidade: 44757, Pressão: 254
857,0545, Altura: 58370, Velocidade: 44857, Pressão: 254
857,3878, Altura: 58500, Velocidade: 44957, Pressão: 254
857,7211, Altura: 58630, Velocidade: 45058, Pressão: 254
858,0545, Altura: 58760, Velocidade: 45158, Pressão: 254
858,3878, Altura: 58890, Velocidade: 45258, Pressão: 254
858,7211, Altura: 59020, Velocidade: 45358, Pressão: 254
859,0545, Altura: 59150, Velocidade: 45458, Pressão: 254
859,3878, Altura: 59280, Velocidade: 45558, Pressão: 254
859,7211, Altura: 59410, Velocidade: 45658, Pressão: 254
860,0545, Altura: 59540, Velocidade: 45758, Pressão: 254
860,3878, Altura: 59670, Velocidade: 45858, Pressão: 254
860,7211, Altura: 59800, Velocidade: 45959, Pressão: 254
861,0545, Altura: 59930, Velocidade: 46059, Pressão: 254
861,3878, Altura: 60060, Velocidade: 46159, Pressão: 254
861,7211, Altura: 60190, Velocidade: 46259, Pressão: 254
862,0545, Altura: 60320, Velocidade: 46359, Pressão: 254
862,3878, Altura: 60450, Velocidade: 46459, Pressão: 254
862,7211, Altura: 60580, Velocidade: 46559, Pressão: 254
863,0545, Altura: 60710, Velocidade: 46660, Pressão: 254
863,3878, Altura: 60840, Velocidade: 46760, Pressão: 254
863,7211, Altura: 60970, Velocidade: 46860, Pressão: 254
864,0545, Altura: 61100, Velocidade: 46960, Pressão: 254
864,3878, Altura: 61230, Velocidade: 47060, Pressão: 254
864,7211, Altura: 61360, Velocidade: 47160, Pressão: 254
865,0545, Altura: 61490, Velocidade: 47260, Pressão: 254
865,3878, Altura: 61620, Velocidade: 47361, Pressão: 254
865,7211, Altura: 61750, Velocidade: 47461, Pressão: 254
866,0545, Altura: 61880, Velocidade: 47561, Pressão: 254
866,3878, Altura: 62010, Velocidade: 47661, Pressão: 254
866,7211, Altura: 62140, Velocidade: 47761, Pressão: 254
867,0545, Altura: 62270, Velocidade: 47861, Pressão: 254
867,3878, Altura: 62400, Velocidade: 47961, Pressão: 254
867,7211, Altura: 62530, Velocidade: 48061, Pressão: 254
868,0545, Altura: 62660, Velocidade: 48161, Pressão: 254
868,3878, Altura: 62790, Velocidade: 48262, Pressão: 254
868,7211, Altura: 62920, Velocidade: 48362, Pressão: 254
869,0545, Altura: 63050, Velocidade: 48462, Pressão: 254
869,3878, Altura: 63180, Velocidade: 48562, Pressão: 254
869,7211, Altura: 63310, Velocidade: 48662, Pressão: 254
870,0545, Altura: 63440, Velocidade: 48762, Pressão: 254
870,3878, Altura: 63570, Velocidade: 48862, Pressão: 254
870,7211, Altura: 63700, Velocidade: 48963, Pressão: 254
871,0545, Altura: 63830, Velocidade: 49063, Pressão: 254
871,3878, Altura: 63960, Velocidade: 49163, Pressão: 254
871,7211, Altura: 64090, Velocidade: 49263, Pressão: 254
872,0545, Altura: 64220, Velocidade: 49363, Pressão: 254
872,3878, Altura: 64350, Velocidade: 49463, Pressão: 254
872,7211, Altura: 64480, Velocidade: 49563, Pressão: 254
873,0545, Altura: 64610, Velocidade: 49663, Pressão: 254
873,3878, Altura: 64740, Velocidade: 49764, Pressão: 254
873,7211, Altura: 64870, Velocidade: 49864, Pressão: 254
874,0545, Altura: 65000, Velocidade: 49964, Pressão: 254
874,3878, Altura: 65130, Velocidade: 50064, Pressão: 254
874,7211, Altura: 65260, Velocidade: 50164, Pressão: 254
875,0545, Altura: 65390, Velocidade: 50264, Pressão: 254
875,3878, Altura: 65520, Velocidade: 50364, Pressão: 254
875,7211, Altura: 65650, Velocidade: 50464, Pressão: 254
876,0545, Altura: 65780, Velocidade: 50565, Pressão: 254
876,3878, Altura: 65910, Velocidade: 50665, Pressão: 254
876,7211, Altura: 66040, Velocidade: 50765, Pressão: 254
877,0545, Altura: 66170, Velocidade: 50865, Pressão: 254
877,3878, Altura: 66300, Velocidade: 50965, Pressão: 254
877,7211, Altura: 66430, Velocidade: 51065, Pressão: 254
878,0545, Altura: 66560, Velocidade: 51165, Pressão: 254
878,3878, Altura: 66690, Velocidade: 51266, Pressão: 254
878,7211, Altura: 66820, Velocidade: 51366, Pressão: 254
879,0545, Altura: 66950, Velocidade: 51466, Pressão: 254
879,3878, Altura: 67080, Velocidade: 51566, Pressão: 254
879,7211, Altura: 67210, Velocidade: 51666, Pressão: 254
880,0545, Altura: 67340, Velocidade: 51766, Pressão: 254
880,3878, Altura: 67470, Velocidade: 51866, Pressão: 254
880,7211, Altura: 67600, Velocidade: 51966, Pressão: 254
881,0545, Altura: 67730, Velocidade: 52067, Pressão: 254
881,3878, Altura: 67860, Velocidade: 52167, Pressão: 254
881,7211, Altura: 67990, Velocidade: 52267, Pressão: 254
882,0545, Altura: 68120, Velocidade: 52367, Pressão: 254
882,3878, Altura: 68250, Velocidade: 52467, Pressão: 254
882,7211, Altura: 68380, Velocidade: 52567, Pressão: 254
883,0545, Altura: 68510, Velocidade: 52667, Pressão: 254
883,3878, Altura: 68640, Velocidade: 52767, Pressão: 254
883,7211, Altura: 68770, Velocidade: 52868, Pressão: 254
884,0545, Altura: 68900, Velocidade: 52968, Pressão: 254
884,3878, Altura: 69030, Velocidade: 53068, Pressão: 254
884,7211, Altura: 69160, Velocidade: 53168, Pressão: 254
885,0545, Altura: 69290, Velocidade: 53268, Pressão: 254
885,3878, Altura: 69420, Velocidade: 53368, Pressão: 254
885,7211, Altura: 69550, Velocidade: 53468, Pressão: 254
886,0545, Altura: 69680, Velocidade: 53569, Pressão: 254
886,3878, Altura: 69810, Velocidade: 53669, Pressão: 254
886,7211, Altura: 69940, Velocidade: 53769, Pressão: 254
887,0545, Altura: 70070, Velocidade: 53869, Pressão: 254
887,3878, Altura: 70200, Velocidade: 53969, Pressão: 254
887,7211, Altura: 70330, Velocidade: 54069, Pressão: 254
888,0545, Altura: 70460, Velocidade: 54169, Pressão: 254
888,3878, Altura: 70590, Velocidade: 54269, Pressão: 254
888,7211, Altura: 70720, Velocidade: 54370, Pressão: 254
889,0545, Altura: 70850, Velocidade: 54470, Pressão: 254
889,3878, Altura: 70980, Velocidade: 54570, Pressão: 254
889,7211, Altura: 71110, Velocidade: 54670, Pressão: 254
890,0545, Altura: 71240, Velocidade: 54770, Pressão: 254
890,3878, Altura: 71370, Velocidade: 54870, Pressão: 254
890,7211, Altura: 71500, Velocidade: 54970, Pressão: 254
891,0545, Altura: 71630, Velocidade: 55071, Pressão: 254
891,3878, Altura: 71760, Velocidade: 55171, Pressão: 254
